OBJECTID,SHAPE,BEZ,BEZ_N,STRNAM,HNR,HNR_BIS,FUNDKATEGORIE,FUNDKATEGORIE_N,FUNDE,DATIERUNG,DATIERUNG_N,k-means_PC1,k-means_PC2,k-means_UMAP1,k-means_UMAP2,k-means(FUNDE),dbscan_PC1,dbscan_PC2,dbscan_UMAP1,dbscan_UMAP2,dbscan(FUNDE),agnes_PC1,agnes_PC2,agnes_UMAP1,agnes_UMAP2,agnes(FUNDE),"k-means(BEZ_N, FUNDKATEGORIE_N)","dbscan(BEZ_N, FUNDKATEGORIE_N)","agnes(BEZ_N, FUNDKATEGORIE_N)","k-means(BEZ_N, DATIERUNG_N)","dbscan(BEZ_N, DATIERUNG_N)","agnes(BEZ_N, DATIERUNG_N)"
4548333,POINT (16.355056701110293 48.215280640322796),9,0.3636363636363636,Frankhplatz,,,2,0.25,mauerwerk,12,0.34375,0.8011318815615338,-0.2084214997512493,-11.127761,21.465162,2,0.8011318718911935,-0.2084214774364369,-21.173435,16.292679,0,0.8011318575200804,-0.2084214833961833,-3.9650319,22.881313,2,0,1,1,1,1,0
4548334,POINT (16.39813081397866 48.13943364504748),10,0.4090909090909091,Grundäckergasse,14,,2,0.25,grube pfostenloch graben keramik tierknochen,32,0.96875,-0.1334662655618994,-0.0903594965607089,-28.265774,1.249765,0,-0.1334663832097743,-0.0903592433584668,-7.281982,33.356133,-1,-0.1334663711492029,-0.0903592443092801,31.39778,0.44373685,0,0,1,1,2,0,1
4548303,POINT (16.477945183568693 48.2149949614676),22,0.9545454545454546,Langobardenstraße,178,,1,0.0,kriegsmaterial,21,0.625,-0.0031693367588873,0.0569097224194084,-20.967314,12.79738,0,-0.0031693635560677,0.0569097488592562,-32.80579,30.33638,-1,-0.0031693523240837,0.0569097017189123,49.170166,18.435331,0,1,0,2,0,0,2
4548335,POINT (16.39741132652388 48.139779059912),10,0.4090909090909091,Grundäckergasse,14,,2,0.25,grube pfostenloch keramik,32,0.96875,-0.1787842474044906,-0.1360174932725588,-14.887114,0.58237594,0,-0.1787842207139858,-0.1360175627163351,-0.31740564,17.650198,-1,-0.1787842264168097,-0.1360175563003674,25.892153,-0.113192104,0,0,1,1,2,0,1
4548336,POINT (16.35440363935382 48.20968020443256),8,0.3181818181818182,Lenaugasse,3,,2,0.25,brunnen,21,0.625,0.0194110463185479,0.0448430844332288,9.77312,-1.2989758,0,0.0194111936312316,0.0448424832273266,-2.5791693,0.8834492,0,0.0194115671673702,0.0448423495093211,-5.339772,2.738117,0,0,1,1,2,0,1
4548337,POINT (16.3709592423214 48.212074026540826),1,0.0,Wipplingerstraße,6,8,2,0.25,mauerwerk brunnen keramik,11,0.3125,0.1678744518572158,-0.2875262361940912,-0.30872884,-0.7487432,2,0.1678745830119184,-0.2875267471753387,-3.210077,9.171667,0,0.1678748843857819,-0.2875268346979882,16.631163,5.8346715,0,0,1,1,1,1,0
4548338,POINT (16.353439913758372 48.270265847430004),19,0.8181818181818182,Nußdorf,,,1,0.0,keramik,11,0.3125,-0.5667486974876483,-0.5417155426624178,6.4577703,25.496239,1,-0.5667487016112104,-0.5417155761417577,10.475827,31.524181,1,-0.5667486783678727,-0.5417155870750344,11.386401,26.605354,3,1,0,2,0,2,3
4548339,POINT (16.35404621743514 48.19152319526567),5,0.1818181818181818,Rechte Wienzeile,103,,2,0.25,verfüllung schotterlage münze keramik,21,0.625,-0.1330842855835044,0.1353146572608395,-21.358757,12.269715,0,-0.1330843030602814,0.1353146695667899,-32.14429,30.426273,-1,-0.133084293435537,0.1353146384354044,48.824543,19.0006,0,0,1,1,2,0,1
4548340,POINT (16.343133143483616 48.24591675613111),19,0.8181818181818182,Grinzinger Allee,6,8,3,0.5,grab devotionalien,21,0.625,-0.0054971956049652,0.0640462908616407,-21.031263,12.681422,0,-0.0054972366357443,0.0640463258724862,-32.757275,30.245012,-1,-0.0054972192171868,0.0640462916006772,49.144737,18.485369,0,1,2,2,0,0,2
4548341,POINT (16.3557521280238 48.21550725152964),9,0.3636363636363636,Garelligasse,3,,2,0.25,mauerwerk,21,0.625,0.8011318815615338,-0.2084214997512493,-11.680192,21.496641,2,0.8011318718911935,-0.2084214774364369,-21.32387,16.391613,0,0.8011318575200804,-0.2084214833961833,-3.9524868,22.591793,2,0,1,1,2,0,1
4548342,POINT (16.350810539388192 48.20260721654757),7,0.2727272727272727,Stuckgasse,4,,2,0.25,planierung grube metall keramik,21,0.625,-0.1423511313123667,-0.1053317432323635,10.0885725,6.7433357,0,-0.1423510632083485,-0.1053317849074951,1.38151,16.311604,3,-0.1423512301923602,-0.1053316862093178,24.276648,1.5269737,0,0,1,1,2,0,1
4548343,POINT (16.352945878503476 48.19673767019087),6,0.2272727272727272,Kopernikusgasse,4,4A,2,0.25,keramik tierknochen kachel glas,21,0.625,-0.1527179102669668,-0.108604666553115,-28.766817,1.6338053,0,-0.1527179277599918,-0.1086043960138853,-7.991775,33.254284,0,-0.1527182215603089,-0.1086041722246394,32.121143,0.63173217,0,0,1,1,2,0,1
4548344,POINT (16.35614459091451 48.21331910885804),8,0.3181818181818182,Landesgerichtsstraße,16,18,2,0.25,mauerwerk kanal keramik,21,0.625,0.1426172855742102,-0.2533482593092827,-0.25176135,0.67919415,0,0.1426172864703775,-0.2533483998082426,-1.9572682,9.887015,0,0.1426172727549302,-0.2533483613620543,17.46883,4.4638186,0,0,1,1,2,0,1
4548345,POINT (16.3530257816302 48.19633340342267),6,0.2272727272727272,Kopernikusgasse,9,11,2,0.25,keramik tierknochen metall glas leder papier,21,0.625,-0.0949931465336399,-0.0450580085073449,-13.852969,2.0006661,0,-0.0949931460279418,-0.0450578145864524,0.1733529,16.025824,-1,-0.094993379818838,-0.0450576536651005,24.458582,0.5793595,0,0,1,1,2,0,1
4548346,POINT (16.356384392531258 48.216712762301086),9,0.3636363636363636,Garnisongasse,11,,2,0.25,mauerwerk gipsmodelle,21,0.625,0.2171064744733321,-0.0157163857741205,-20.987507,12.727492,0,0.2171064523124042,-0.015716360322908,-32.702988,30.37544,-1,0.2171064564362509,-0.0157163962048144,49.05091,18.284752,0,0,1,1,2,0,1
4548347,POINT (16.35400842607403 48.20935723017788),8,0.3181818181818182,Buchfeldgasse,2,,2,0.25,mauer,21,0.625,-0.0043897363481527,0.0574259787377661,-34.374313,-1.148323,0,-0.0043897691484117,0.0574260048661583,-3.2606442,31.664618,-1,-0.0043897501886289,0.057425948801331,45.29159,1.2611898,0,0,1,1,2,0,1
4548348,POINT (16.356084667343417 48.21635388682911),9,0.3636363636363636,Schwarzspanierstraße,9,,2,0.25,mauerwerk,21,0.625,0.8011318815615338,-0.2084214997512493,-11.373616,21.477955,2,0.8011318718911935,-0.2084214774364369,-20.995678,16.189795,0,0.8011318575200804,-0.2084214833961833,-4.1501236,22.628956,2,0,1,1,2,0,1
4548349,POINT (16.35081935625295 48.20177824651504),7,0.2727272727272727,Mondscheingasse,4,,3,0.5,grab brunnen grabbeigaben,21,0.625,0.0048463197479469,0.0582902197120363,-21.004251,12.903857,0,0.0048463588788946,0.0582899669580276,-32.14088,31.060848,-1,0.004846542501164,0.058289890785355,48.826073,17.85303,0,0,2,1,2,0,1
4548350,POINT (16.376517922918858 48.21892506922297),2,0.0454545454545454,Im Werd,19,,2,0.25,mauerwerk keramik,21,0.625,0.2630987996482917,-0.5272165874486079,-0.6644486,23.734804,2,0.2630988000880049,-0.5272166017443013,-16.773851,26.125828,0,0.2630987992158183,-0.5272165946154572,2.3876595,23.483595,2,0,1,1,2,0,1
4548351,POINT (16.35390198390638 48.18581868185477),5,0.1818181818181818,Reinprechtsdorfer Straße,42,,1,0.0,keramik,32,0.96875,-0.5667486974876483,-0.5417155426624178,6.6547422,25.612898,1,-0.5667487016112104,-0.5417155761417577,10.570817,31.782068,1,-0.5667486783678727,-0.5417155870750344,11.556182,26.63259,3,0,0,1,2,0,1
4548352,POINT (16.354625349077146 48.21827751671856),9,0.3636363636363636,Garnisongasse,15,,3,0.5,grab,27,0.8125,-0.0091415643726049,0.075098751396746,-0.6870819,15.523041,0,-0.0091416265469653,0.0750987990526878,-15.010602,1.7396407,0,-0.0091416000310765,0.0750987852499895,17.74966,-16.538548,0,0,2,1,2,0,1
4548353,POINT (16.35404514811476 48.20940745158514),8,0.3181818181818182,Josefstädter Straße,6,,2,0.25,brunnen irdenware gipsfragment,21,0.625,0.0047008043442522,0.0527553707653669,-21.639822,12.455792,0,0.0047008394180913,0.0527551739060024,-32.298794,29.815748,-1,0.0047009798839244,0.0527550954892413,48.39165,18.720892,0,0,1,1,2,0,1
4548354,POINT (16.388064846350694 48.19179096813315),3,0.0909090909090909,Hohlweggasse,15,,3,0.5,grab keramik architekturteil münze,27,0.8125,-0.2188654434566599,0.206933354095068,6.0135093,4.4520884,0,-0.2188654493901301,0.2069330994564432,3.122398,6.0618086,0,-0.2188649844009108,0.2069331720250107,8.17198,-5.611564,0,0,2,1,2,0,1
4548355,POINT (16.39135912147257 48.193505568693226),3,0.0909090909090909,Boerhaavegasse,29,,1,0.0,ofen,27,0.8125,-0.0021802457184418,0.0536085968434801,-1.0802449,-0.1457065,0,-0.0021802843256481,0.0536086301657699,-3.167406,10.247908,-1,-0.0021802451976358,0.0536085611732272,17.478228,5.4741874,0,0,0,1,2,0,1
4548356,POINT (16.38867858626078 48.19428718680548),3,0.0909090909090909,Stanislausgasse,,,1,0.0,münze keramik,27,0.8125,-0.4619284341303356,0.333262390691853,4.607563,-10.490255,3,-0.4619284267678357,0.3332623660873922,5.326536,-22.452381,0,-0.4619284217811913,0.3332623773531113,7.8914676,-24.24845,1,0,0,1,2,0,1
4548357,POINT (16.39275084922778 48.194111854647716),3,0.0909090909090909,Eslarngasse,20,,2,0.25,grab keramik,22,0.65625,-0.2802069686885406,-0.2157757316666369,-0.6543645,15.520322,0,-0.2802070158689507,-0.2157757152133693,-15.029636,1.78855,0,-0.2802069853467055,-0.2157757161531957,17.728407,-16.547915,0,0,1,1,2,0,1
4548358,POINT (16.38814140722654 48.194265811327476),3,0.0909090909090909,Rennweg,45,,2,0.25,brandmulde grube münze keramik urne reibschale amphore terra sigillata,27,0.8125,-0.1193563122253166,0.1106103859106052,-22.933018,14.875913,0,-0.1193563332648676,0.1106103275406063,-31.233173,30.82911,-1,-0.1193562669493448,0.1106102872149565,46.99479,16.861475,0,0,1,1,2,0,1
4548359,POINT (16.393477355926414 48.19054810100391),3,0.0909090909090909,Wiener Neustädter Kanal,,,1,0.0,bronzefuß steinfigur ziegel münze urne architekturteil,27,0.8125,-0.0193234794508913,0.200331931000435,-21.12659,12.397085,0,-0.0193235181375653,0.2003318536018653,-32.327946,30.360226,-1,-0.0193232690953306,0.2003318242562691,49.083317,18.835705,0,0,0,1,2,0,1
4548360,POINT (16.393725665438126 48.1904272155378),3,0.0909090909090909,Aspangbahnhof,,,2,0.25,mauerwerk fußboden keramik terra sigillata tierknochen bronze schmuck glas,27,0.8125,0.0295610601082063,-0.080878663921006,-15.871079,-5.825104,0,0.0295610128364356,-0.0808785238003912,-31.088303,31.50273,-1,0.0295608987612006,-0.0808784277271798,18.636496,-9.431366,0,0,1,1,2,0,1
4548361,POINT (16.404636448909375 48.198638788467356),3,0.0909090909090909,Dietrichgasse,32,34,1,0.0,münze,21,0.625,-0.1698483615030048,0.8101404882416963,5.5997567,-10.926992,3,-0.1698483620259631,0.8101404937609358,5.586098,-23.432234,0,-0.1698483669076052,0.8101404932012762,7.933727,-25.095531,1,0,0,1,2,0,1
4548362,POINT (16.4022425398424 48.18673687513374),3,0.0909090909090909,Rennweg (Wiener Neustädter Kanal),,,1,0.0,münze plattenziegel,27,0.8125,-0.0585465559734598,0.3069648176660872,-22.06839,12.416989,0,-0.0585465736925556,0.3069648369131894,-31.828012,29.742836,-1,-0.0585465686507022,0.3069648057037374,48.044865,18.793497,0,0,0,1,2,0,1
4548363,POINT (16.397616011734762 48.194460784545434),3,0.0909090909090909,Landstraßer Hauptstraße,137A,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.7885947,-11.137874,3,-0.1698483620259631,0.8101404937609358,5.508242,-23.314135,0,-0.1698483669076052,0.8101404932012762,7.8360724,-25.275236,1,0,0,1,2,0,1
4548364,POINT (16.394646964415212 48.19680856250522),3,0.0909090909090909,Juchgasse,8,,1,0.0,münze knopf,27,0.8125,-0.065611380072817,0.3391249127337769,-22.090614,12.916188,0,-0.0656113989640144,0.3391249351140534,-31.662857,30.454988,-1,-0.0656113936603721,0.3391249025219529,47.74845,17.930029,0,0,0,1,2,0,1
4548365,POINT (16.38388561684626 48.19699975919714),3,0.0909090909090909,Reisnerstraße,49,51,2,0.25,ziegel keramik mauerwerk,27,0.8125,0.2318160927837234,-0.3791660197950833,11.598732,-18.941364,2,0.2318159955328831,-0.3791659335796322,-2.2123039,-9.474739,0,0.2318160951057218,-0.3791660260966594,-9.93207,8.797323,0,0,1,1,2,0,1
4548366,POINT (16.387319067916117 48.19762982283594),3,0.0909090909090909,Ungargasse,57,63,1,0.0,straße ziegel hufeisen,33,1.0,0.0136416655097373,0.0640451047966595,-22.889378,14.473366,0,0.0136415894612,0.0640451185509374,-29.721704,31.578465,-1,0.0136416435675824,0.0640451754664314,2.1952703,-3.0386765,0,0,0,1,2,0,1
4548367,POINT (16.38089647191846 48.20029743230273),3,0.0909090909090909,Salesianergasse,4,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.847984,-10.79326,3,-0.1698483620259631,0.8101404937609358,5.609696,-23.475538,0,-0.1698483669076052,0.8101404932012762,7.75746,-25.466745,1,0,0,1,2,0,1
4548368,POINT (16.388204883702123 48.19101556102615),3,0.0909090909090909,,,,1,0.0,nichts,33,1.0,-0.0031565575480159,0.0566760879654998,-20.887136,12.491864,0,-0.0031565834322264,0.0566761134972785,-32.546696,30.022821,2,-0.0031565725029941,0.0566760676567515,49.076656,18.511944,0,0,0,1,2,0,1
4548369,POINT (16.403766026169524 48.18544196742134),3,0.0909090909090909,Rennweg,,,3,0.5,grab keramik,27,0.8125,-0.2802069686885406,-0.2157757316666369,-0.6294677,15.499699,0,-0.2802070158689507,-0.2157757152133693,-15.036595,1.7726237,0,-0.2802069853467055,-0.2157757161531957,17.749939,-16.555191,0,0,2,1,2,0,1
4548370,POINT (16.38246961738324 48.18879454293791),3,0.0909090909090909,Landstraßer Gürtel,3,,2,0.25,mauerwerk ziegel,21,0.625,0.5658109034926389,-0.1169230157097228,11.449018,-19.09159,2,0.5658107849494256,-0.116922889659903,-2.3719876,-9.634464,0,0.5658108898649706,-0.1169230071934437,-10.037937,8.685031,0,0,1,1,2,0,1
4548371,POINT (16.359829592381477 48.19232542528662),5,0.1818181818181818,Margaretenstraße,78,80,1,0.0,münze,22,0.65625,-0.1698483615030048,0.8101404882416963,5.705883,-10.948578,3,-0.1698483620259631,0.8101404937609358,5.576768,-23.416855,0,-0.1698483669076052,0.8101404932012762,7.6875854,-25.467073,1,0,0,1,2,0,1
4548372,POINT (16.38008275288363 48.191333959555834),3,0.0909090909090909,Prinz-Eugen-Straße,27,,2,0.25,mauerwerk ziegel,21,0.625,0.5658109034926389,-0.1169230157097228,11.465409,-19.075188,2,0.5658107849494256,-0.116922889659903,-2.3296902,-9.591941,0,0.5658108898649706,-0.1169230071934437,-10.017457,8.708594,0,0,1,1,2,0,1
4548373,POINT (16.357927087105196 48.1914603457164),5,0.1818181818181818,Margaretenplatz,4,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.833084,-10.878384,3,-0.1698483620259631,0.8101404937609358,5.7194524,-23.31289,0,-0.1698483669076052,0.8101404932012762,7.683558,-25.315075,1,0,0,1,2,0,1
4548374,POINT (16.36342564265589 48.18649442103276),5,0.1818181818181818,Wiedner Hauptstraße,,,1,0.0,grenzstein,21,0.625,-0.0032891797861487,0.0591024478530135,-21.110416,13.32746,0,-0.0032892188564267,0.0591024863176552,-32.658787,30.886732,-1,-0.0032892037112101,0.0591024228540591,47.49309,18.515697,0,0,0,1,2,0,1
4548375,POINT (16.337681418017574 48.19130807713986),6,0.2272727272727272,Gumpendorfer Straße,,,1,0.0,keramik,21,0.625,-0.5667486974876483,-0.5417155426624178,6.632045,25.608837,1,-0.5667487016112104,-0.5417155761417577,10.640957,31.644958,1,-0.5667486783678727,-0.5417155870750344,11.574881,26.903694,3,0,0,1,2,0,1
4548377,POINT (16.339032838517046 48.18946487582416),6,0.2272727272727272,Mollardgasse,,,2,0.25,mauerwerk,33,1.0,0.8011318815615338,-0.2084214997512493,-11.542039,21.282055,2,0.8011318718911935,-0.2084214774364369,-21.237387,16.247269,0,0.8011318575200804,-0.2084214833961833,-3.7691634,22.548866,2,0,1,1,2,0,1
4548378,POINT (16.40443770869648 48.19773712794998),3,0.0909090909090909,Hagenmüllergasse,27,29,3,0.5,menschenskelett,33,1.0,-0.0161614156624851,0.0628130357880905,-9.56902,6.5309315,0,-0.0161612885917864,0.0628128448512448,13.219886,-2.8558576,0,-0.0161612988085696,0.0628128784629536,-0.2531701,0.5943185,0,0,2,1,2,0,1
4548379,POINT (16.389118840011292 48.201771047973345),3,0.0909090909090909,Sechskrügelgasse,8,,1,0.0,steinstele münze,21,0.625,-0.0585022504949297,0.3071846870726656,-22.49288,12.910801,0,-0.0585022694523834,0.3071847074836943,-31.859062,30.146452,-1,-0.058502263310371,0.3071846745487803,47.711807,18.282494,0,0,0,1,2,0,1
4548380,POINT (16.395183832077024 48.203837317708384),3,0.0909090909090909,Parkgasse,,,1,0.0,kronen,33,1.0,-0.0031693367588874,0.0569097224194084,-20.94521,12.623902,0,-0.0031693635560677,0.0569097488592562,-32.67043,30.327063,-1,-0.0031693523240837,0.0569097017189123,49.146454,18.297743,0,0,0,1,2,0,1
4548381,POINT (16.385421935453458 48.19045974614655),3,0.0909090909090909,Fasangasse,36,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.5426936,-10.88603,3,-0.1698483620259631,0.8101404937609358,5.613797,-23.215824,0,-0.1698483669076052,0.8101404932012762,7.9036503,-25.448223,1,0,0,1,2,0,1
4548382,POINT (16.395931965864612 48.1945755812674),3,0.0909090909090909,Steingasse,7,,2,0.25,grube tierknochen keramik,11,0.3125,-0.2304449137852262,-0.1944049721493785,-30.81994,5.440232,0,-0.2304451030120884,-0.1944045448491194,-9.553028,32.699585,0,-0.2304450878175449,-0.194404501635543,43.860687,2.6984265,0,0,1,1,1,1,0
4548383,POINT (16.35478748126503 48.196424403423315),6,0.2272727272727272,Magdalenenstraße,2,,3,0.5,menschenskelett keramik pferdeskelett grabstein pieta,21,0.625,-0.0884062910837031,-0.0254182620981953,-22.214918,13.173835,0,-0.0884062745266447,-0.0254182997195674,-31.628008,30.792501,-1,-0.0884062671799567,-0.0254183257028204,47.621796,17.858746,0,0,2,1,2,0,1
4548384,POINT (16.355355238667997 48.19837348607717),6,0.2272727272727272,Windmühlgasse,28,,1,0.0,windmühlgasse hufeisen kugel säulekapitell,33,1.0,-0.0036987900071424,0.0585435039168246,-21.095156,12.680119,0,-0.0036988161674183,0.0585435334307907,-32.71696,30.191423,-1,-0.003698811619258,0.0585434902442469,49.175774,18.297846,0,0,0,1,2,0,1
4548385,POINT (16.52862987231014 48.20705837283511),22,0.9545454545454546,Eßling,,,1,0.0,keramik,32,0.96875,-0.5667486974876483,-0.5417155426624178,6.720684,25.644644,1,-0.5667487016112104,-0.5417155761417577,10.439787,31.820549,1,-0.5667486783678727,-0.5417155870750344,11.271592,26.94508,3,1,0,2,0,0,2
4548386,POINT (16.449301329870373 48.24811538545352),22,0.9545454545454546,Kagraner Platz,33,,1,0.0,münze,21,0.625,-0.1698483615030048,0.8101404882416963,5.7696958,-10.771114,3,-0.1698483620259631,0.8101404937609358,5.7237096,-23.369091,0,-0.1698483669076052,0.8101404932012762,7.5986447,-25.302969,1,1,0,2,0,0,2
4548387,POINT (16.36915899488294 48.220460112117294),2,0.0454545454545454,Rembrandtstraße,,,1,0.0,münze,21,0.625,-0.1698483615030048,0.8101404882416963,5.967839,-10.974343,3,-0.1698483620259631,0.8101404937609358,5.5830064,-23.283426,0,-0.1698483669076052,0.8101404932012762,7.725857,-25.300566,1,0,0,1,2,0,1
4548388,POINT (16.45369017163568 48.2255556093758),22,0.9545454545454546,Langobardenstraße,,,2,0.25,befestigung,21,0.625,-0.0032091403089781,0.0576376618949966,5.6493163,-4.290912,0,-0.0032091703571435,0.0576376915614585,6.1461997,-1.9858458,-1,-0.0032091580729233,0.0576376398919179,6.461278,-8.167148,0,1,1,2,0,0,2
4548389,POINT (16.411528008873297 48.2147814564016),2,0.0454545454545454,Prater,,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.948451,-10.788317,3,-0.1698483620259631,0.8101404937609358,5.699156,-23.32709,0,-0.1698483669076052,0.8101404932012762,7.962649,-25.372505,1,0,0,1,2,0,1
4548390,POINT (16.375719417957107 48.21691018557891),2,0.0454545454545454,Krummbaumgasse,,,1,0.0,steinstele,21,0.625,-0.0033928659329976,0.0581047857409521,-22.566448,12.861392,0,-0.0033928933640937,0.0581048128590991,-31.889387,30.145422,-1,-0.0033928819673411,0.0581047648271389,47.765182,18.259315,0,0,0,1,2,0,1
4548391,POINT (16.38745393786171 48.213389264354134),2,0.0454545454545454,Donaukanal,,,1,0.0,schwert,33,1.0,-0.0042882496517623,0.0576511932264544,-30.96024,8.2768,0,-0.0042882813780882,0.0576512268571549,-16.691715,35.77427,-1,-0.0042882677688021,0.0576511716569326,46.276604,2.472578,0,0,0,1,2,0,1
4548392,POINT (16.377861202088738 48.222837503940745),2,0.0454545454545454,Obere Augartenstraße,1,,2,0.25,mauerwerk,21,0.625,0.8011318815615338,-0.2084214997512493,-11.661416,21.465605,2,0.8011318718911935,-0.2084214774364369,-21.517553,16.060476,0,0.8011318575200804,-0.2084214833961833,-4.1363316,22.624958,2,0,1,1,2,0,1
4548393,POINT (16.379895070198987 48.219932915617065),2,0.0454545454545454,Am Augartenspitz,1,,2,0.25,mauerwerk brunnen,21,0.625,0.3995405011422613,-0.079919713387961,-0.32724985,-0.73059773,2,0.3995406352921835,-0.0799202405652248,-3.2163153,9.182335,0,0.3995409530689249,-0.0799203447049634,16.637169,5.8386793,0,0,1,1,2,0,1
4548394,POINT (16.375669882045027 48.14643421016912),23,1.0,Sulzengasse,,,1,0.0,steinplatten,33,1.0,-0.0025926029028187,0.0572915908815978,-26.778227,13.305808,0,-0.0025926320292464,0.0572916195416794,-26.423605,31.129827,-1,-0.0025926200304792,0.0572915692209142,47.231213,10.961715,0,1,0,2,0,0,2
4548395,POINT (16.37692714033821 48.22042752693611),2,0.0454545454545454,Malzgasse,16,,2,0.25,mauerwerk gedenktafeln reliefplatte gerät fliese kachel grabsteinfragemente geschirr,21,0.625,0.0873031923654591,0.0255699025415785,-21.998028,12.441777,0,0.087303171278269,0.0255699229802033,-32.257828,29.569736,-1,0.0873031736860983,0.0255698838271467,48.28928,18.668154,0,0,1,1,2,0,1
4548396,POINT (16.374345590823854 48.144240773898524),23,1.0,Sulzengasse,,,1,0.0,münze anhänger,21,0.625,-0.0603529452751818,0.3153628388612584,-22.230131,12.993888,0,-0.0603529598641035,0.3153628583765345,-31.510592,30.530067,-1,-0.0603529591120079,0.3153628297565193,47.930225,18.241377,0,1,0,2,0,0,2
4548397,POINT (16.521960364113905 48.213092277936255),22,0.9545454545454546,Eßling,,,3,0.5,grab,21,0.625,-0.0091415643726049,0.075098751396746,-0.63565904,15.501002,0,-0.0091416265469653,0.0750987990526878,-14.992405,1.7884436,0,-0.0091416000310765,0.0750987852499895,17.785316,-16.561666,0,1,2,2,0,0,2
4548398,POINT (16.4409732122605 48.25467930732063),22,0.9545454545454546,Eipeldauer Straße,,,2,0.25,grube keramik dreilagenkamm bogenfibel,28,0.84375,-0.0996505802407149,-0.0482079583615288,-21.839931,12.36661,0,-0.0996505778715998,-0.0482079888177067,-32.10887,29.586058,-1,-0.0996505728425966,-0.0482080043267429,48.485996,18.849485,0,1,1,2,0,0,2
4548399,POINT (16.450799704512647 48.24827807108963),22,0.9545454545454546,Kagraner Platz,,,1,0.0,wappenstein,21,0.625,-0.0031693367588873,0.0569097224194084,-21.039782,12.777929,0,-0.0031693635560677,0.0569097488592562,-32.59713,30.22319,-1,-0.0031693523240837,0.0569097017189123,49.161312,18.594921,0,1,0,2,0,0,2
4548400,POINT (16.438983168957243 48.257258045625626),22,0.9545454545454546,Donaufeld (Sandgrube Spitzer),,,2,0.25,siedlungsgrube keramik eisenmesser mühlstein dreilagenkamm brandgrab urne hüttenlehm mondidol schleifstein webgewicht,28,0.84375,-0.0569729485149354,0.0041022495167291,-21.5843,12.241133,0,-0.0569729803494155,0.0041022944098131,-31.734562,30.06723,-1,-0.0569729733132539,0.0041022401556837,48.666603,18.915993,0,1,1,2,0,0,2
4548401,POINT (16.45381308669715 48.2552944254495),22,0.9545454545454546,Kagran (Sandgrube Klager II),,,3,0.5,grab,33,1.0,-0.0091415643726049,0.075098751396746,-0.58723986,15.478305,0,-0.0091416265469653,0.0750987990526878,-14.998422,1.7526678,0,-0.0091416000310765,0.0750987852499895,17.773876,-16.524164,0,1,2,2,0,0,2
4548402,POINT (16.373252928493987 48.22112482765844),2,0.0454545454545454,Untere Augartenstraße,30,,1,0.0,keramik,9,0.25,-0.5667486974876483,-0.5417155426624178,6.7192936,25.782856,1,-0.5667487016112104,-0.5417155761417577,10.4491,31.670605,1,-0.5667486783678727,-0.5417155870750344,11.3463545,26.684893,3,0,0,1,1,1,0
4548403,POINT (16.2444854287268 48.14865297998861),23,1.0,Antonshöhe,,,2,0.25,siedlungsbefund keramik tierknochen steingerät hüttenlehm,32,0.96875,-0.1053828343831963,-0.050668810877683,1.6081879,-1.6605067,0,-0.1053829757518849,-0.0506685201651277,-27.46748,32.173634,-1,-0.1053829516826929,-0.0506685693461331,46.481777,12.210451,0,1,1,2,0,0,2
4548404,POINT (16.377692646105082 48.223563297968575),2,0.0454545454545454,Obere Augartenstraße,1,,2,0.25,mauerwerk,21,0.625,0.8011318815615338,-0.2084214997512493,-11.390331,21.273897,2,0.8011318718911935,-0.2084214774364369,-21.462816,16.085623,0,0.8011318575200804,-0.2084214833961833,-4.167819,22.60768,2,0,1,1,2,0,1
4548405,POINT (16.24452081850514 48.14874819344765),23,1.0,Antonshöhe,,,1,0.0,skelettreste keramik knochenwerkzeuge hirschgeweihhaken klopfstein steinbeil,32,0.96875,-0.0706513956371907,-0.0121878315973121,-22.10538,12.284753,0,-0.0706514343353615,-0.0121877927737906,-31.89746,29.419073,-1,-0.0706514174858352,-0.0121878566642749,48.134903,18.807718,0,1,0,2,0,0,2
4548406,POINT (16.37987029740981 48.213474237772374),2,0.0454545454545454,Taborstraße,8,,3,0.5,skelett münze metall tierknochen stoffreste lederreste,21,0.625,-0.0418851401076528,0.1937532780529306,-21.830473,12.109996,0,-0.0418852293205562,0.1937535165154429,-31.638268,29.858036,-1,-0.041885272758751,0.1937535273878181,48.108715,18.981897,0,0,2,1,2,0,1
4548407,POINT (16.397284582883994 48.210679440738915),2,0.0454545454545454,Böcklinstraße,,,1,0.0,keramik tierknochen,9,0.25,-0.2797334129342568,-0.2419215080970762,-18.137571,4.3700852,0,-0.2797337238084939,-0.2419208265606173,-9.257486,12.424738,0,-0.2797336839636086,-0.2419208300682888,22.774324,-4.2764544,0,0,0,1,1,1,0
4548408,POINT (16.442899029744595 48.188790006113464),2,0.0454545454545454,,,,2,0.25,keramik knochen,9,0.25,-0.2484038953131709,-0.204071383423813,-16.618788,2.273429,0,-0.2484034866705818,-0.2040711061439662,-2.6453025,18.514523,0,-0.2484038695909504,-0.2040710912339216,24.64111,-2.625119,0,0,1,1,1,1,0
